model_name,record_idx,family,layer_idx,final_label,entity_transfer,overwrite,failure,switch_strength
meta-llama/Llama-3.2-3B,28,language,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,14,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,28,language,16,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,28,language,18,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,28,language,20,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,28,language,22,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,28,language,24,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,28,language,26,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,29,language,0,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,29,language,2,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,29,language,4,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,29,language,6,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,29,language,8,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,29,language,10,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,29,language,12,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,29,language,14,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,29,language,16,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,29,language,18,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,29,language,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,29,language,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,29,language,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,29,language,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,30,language,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,10,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,12,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,30,language,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,18,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,20,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,22,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,24,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,30,language,26,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,31,language,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,20,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,22,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,24,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,31,language,26,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,32,language,0,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,32,language,2,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,32,language,4,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,32,language,6,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,32,language,8,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,32,language,10,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,32,language,12,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,32,language,14,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,32,language,16,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,32,language,18,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,32,language,20,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,32,language,22,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,32,language,24,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,32,language,26,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,33,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,past_tense,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,33,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,33,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,33,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,34,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,4,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,34,past_tense,6,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,34,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,34,past_tense,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,34,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,34,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,34,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,35,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,4,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,35,past_tense,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,35,past_tense,16,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,35,past_tense,18,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,35,past_tense,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,36,past_tense,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,10,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,past_tense,16,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,36,past_tense,18,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,36,past_tense,20,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,36,past_tense,22,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,36,past_tense,24,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,36,past_tense,26,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,37,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,37,past_tense,20,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,37,past_tense,22,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,37,past_tense,24,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,37,past_tense,26,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,38,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,4,failure,0,0,1,-2
meta-llama/Llama-3.2-3B,38,past_tense,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,10,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,38,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,38,past_tense,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,38,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,38,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,38,past_tense,26,entity_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,39,past_tense,0,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,2,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,4,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,6,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,8,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,10,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,12,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,39,past_tense,16,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,39,past_tense,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,39,past_tense,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,39,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,39,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,39,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,40,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,2,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,40,past_tense,4,failure,0,0,1,-2
meta-llama/Llama-3.2-3B,40,past_tense,6,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,40,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,40,past_tense,18,entity_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,40,past_tense,20,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,40,past_tense,22,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,40,past_tense,24,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,40,past_tense,26,entity_transfer,1,0,0,-5
meta-llama/Llama-3.2-3B,41,past_tense,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,14,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,41,past_tense,16,overwrite,0,1,0,-8
meta-llama/Llama-3.2-3B,41,past_tense,18,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,41,past_tense,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,41,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,41,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,41,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,42,past_tense,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,10,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,18,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,42,past_tense,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,42,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,42,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,42,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,43,present_participle,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,4,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,43,present_participle,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,10,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,18,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,43,present_participle,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,43,present_participle,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,43,present_participle,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,43,present_participle,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,44,present_participle,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,14,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,16,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,44,present_participle,18,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,44,present_participle,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,44,present_participle,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,44,present_participle,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,44,present_participle,26,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,45,present_participle,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,45,present_participle,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,45,present_participle,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,45,present_participle,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,45,present_participle,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,46,present_participle,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,46,present_participle,2,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,46,present_participle,4,overwrite,0,1,0,8
meta-llama/Llama-3.2-3B,46,present_participle,6,overwrite,0,1,0,8
meta-llama/Llama-3.2-3B,46,present_participle,8,overwrite,0,1,0,8
meta-llama/Llama-3.2-3B,46,present_participle,10,overwrite,0,1,0,8
meta-llama/Llama-3.2-3B,46,present_participle,12,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,46,present_participle,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,46,present_participle,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,46,present_participle,18,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,46,present_participle,20,entity_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,46,present_participle,22,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,46,present_participle,24,entity_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,46,present_participle,26,entity_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,47,present_participle,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,10,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,18,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,47,present_participle,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,47,present_participle,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,47,present_participle,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,47,present_participle,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,48,present_participle,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,2,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,48,present_participle,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,6,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,48,present_participle,8,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,48,present_participle,10,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,48,present_participle,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,18,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,48,present_participle,20,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,48,present_participle,22,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,48,present_participle,24,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,48,present_participle,26,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,49,present_participle,0,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,2,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,4,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,6,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,8,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,10,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,12,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,14,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,16,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,49,present_participle,18,entity_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,49,present_participle,20,entity_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,49,present_participle,22,entity_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,49,present_participle,24,entity_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,49,present_participle,26,entity_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,50,present_participle,0,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,50,present_participle,2,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,50,present_participle,4,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,50,present_participle,6,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,50,present_participle,8,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,50,present_participle,10,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,50,present_participle,12,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,50,present_participle,14,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,50,present_participle,16,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,50,present_participle,18,entity_transfer,1,0,0,-4
meta-llama/Llama-3.2-3B,50,present_participle,20,entity_transfer,1,0,0,-4
meta-llama/Llama-3.2-3B,50,present_participle,22,entity_transfer,1,0,0,-4
meta-llama/Llama-3.2-3B,50,present_participle,24,entity_transfer,1,0,0,-4
meta-llama/Llama-3.2-3B,50,present_participle,26,entity_transfer,1,0,0,-4
meta-llama/Llama-3.2-3B,51,present_participle,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,8,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,10,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,51,present_participle,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,14,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,16,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,51,present_participle,18,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,51,present_participle,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,51,present_participle,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,51,present_participle,24,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,51,present_participle,26,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,52,present_participle,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,6,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,8,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,52,present_participle,10,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,52,present_participle,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,14,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,16,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,52,present_participle,18,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,52,present_participle,20,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,52,present_participle,22,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,52,present_participle,24,entity_transfer,1,0,0,-6
meta-llama/Llama-3.2-3B,52,present_participle,26,entity_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,53,plural,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,4,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,6,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,8,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,10,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,12,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,14,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,16,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,53,plural,18,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,53,plural,20,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,53,plural,22,entity_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,53,plural,24,entity_transfer,1,0,0,0
